logFC	AveExpr	t	P.Value	adj.P.Val	B
FAM50A	0.336181611731844	13.3732906885475	5.34286561464461	1.62436901350992e-07	3.59921764668356e-07	5.80459440707739
KLHL15	-0.643899962569835	9.78057320865922	-5.34078616377039	1.64173028286344e-07	3.63708889130836e-07	5.79428547922192
C2orf66	0.491469124581003	5.26029869078212	5.33971475350944	1.65074564544917e-07	3.6564612179401e-07	5.78897527366375
OR13J1	0.464072427932958	4.48870525921788	5.33846955948739	1.66128371008968e-07	3.679199472173e-07	5.78280489001429
ZKSCAN8	0.427956340782128	11.0915604776536	5.33639742815109	1.67896508676432e-07	3.71774776514568e-07	5.77253945731502
SCGB1A1	-0.758934187150844	11.1206393812849	-5.33605567183735	1.68189877157155e-07	3.7236328176516e-07	5.77084670777873
CENPX	0.389823410614515	12.836535976257	5.33545643402865	1.68705473217151e-07	3.7344351305647e-07	5.76787885277216
UBR3	-0.317581276536314	11.8865093282123	-5.33528377784119	1.68854314565997e-07	3.73711681278263e-07	5.76702378841028
HELT	0.25459776536313	7.95677694748603	5.333277007208	1.70593666777256e-07	3.7749933412468e-07	5.757087168589
HERPUD2	-0.357198488826807	12.0049183310056	-5.33196766068665	1.71737896259327e-07	3.79969039534901e-07	5.75060559758482
DVL1	-0.360470960893856	8.55912480949721	-5.331219705805	1.72394869388081e-07	3.81360060249633e-07	5.7469036560179
SLC44A4	-1.11463652905028	7.84842484162011	-5.33104544202738	1.72548285693707e-07	3.81636873815913e-07	5.74604121537612
A1BG	0.537068811173187	9.14400041899441	5.33094733843931	1.72634711286076e-07	3.81765452981695e-07	5.74555570612488
ATP5H	-0.295593583798873	14.0359383198324	-5.33071656145105	1.72838182924831e-07	3.82152783940303e-07	5.7444136336053
CCDC102A	0.418296539106143	10.2312838756983	5.33056980690589	1.7296769467052e-07	3.82376486219527e-07	5.7436873945323
NUPL2	0.432405050279334	12.1176658324022	5.32788076090882	1.75357540523579e-07	3.87596175565139e-07	5.73038322916912
CIZ1	0.202220011173189	13.3012257402235	5.3278087049227	1.75422018077134e-07	3.8767519029362e-07	5.73002680808151
ARMC5	-0.376909631284915	11.0156961201117	-5.32742840092708	1.75762705376376e-07	3.88364490969186e-07	5.72814572287045
ZDHHC20	0.255995215083797	15.7502464203911	5.32728423848342	1.75892018075199e-07	3.88586590030573e-07	5.72743268686409
CEP57	0.287518011173185	12.0302947653631	5.32445818301989	1.78445701280503e-07	3.9416374088707e-07	5.71345817654059
ZNF286A	0.540976972067039	9.63560652458101	5.32144497586878	1.81208139305997e-07	4.00200103403457e-07	5.69856519995405
TAAR1	-0.607863972625696	4.04130025726257	-5.32101928761697	1.8160173158447e-07	4.01003725413327e-07	5.69646178804904
TAS2R8	-0.612375195530729	4.50829490111732	-5.32096533887961	1.81651671915032e-07	4.01048373825497e-07	5.69619522666984
SPI1	0.518609596089377	10.1517176416201	5.31985655041586	1.82681034691782e-07	4.03255010981663e-07	5.69071720051499
PLA2G4E	1.02112612290503	6.06859773296089	5.31793137671142	1.84481768519416e-07	4.07163392934412e-07	5.68120809829271
NUDC	0.400308002793299	14.0335591773743	5.31745673248439	1.84928373330958e-07	4.08082333561397e-07	5.67886411733663
CCR7	-0.747824120111721	11.4192777667598	-5.31739114591302	1.84990167869764e-07	4.0815194984215e-07	5.67854023895975
MRPL16	0.336952223463685	13.4137950335196	5.31671551455372	1.85627903958149e-07	4.09492060815965e-07	5.6752040475476
CELA3A	-0.67475858212291	7.85856824860335	-5.31649072826406	1.8584055501238e-07	4.09839628712591e-07	5.6740941585233
KANSL1	-0.297321008379898	12.6329776606145	-5.31648475942785	1.85846204838621e-07	4.09839628712591e-07	5.6740646877626
LOC389199	-0.433430448044691	5.11298866871508	-5.31642971138428	1.85898318648559e-07	4.09887567294714e-07	5.6737928927751
ZFAND4	-0.420836997765367	9.03477352234637	-5.3162919574812	1.86028792005558e-07	4.10108237105539e-07	5.67311275524763
C11orf44	0.48377952681564	5.0920501349162	5.31604247689869	1.86265313380029e-07	4.10562583918671e-07	5.67188102371691
SPP2	0.58881798826816	4.47617585446927	5.31544125516972	1.86836504751029e-07	4.11754335311186e-07	5.66891288439236
OPHN1	-0.357162401117323	8.92286993128492	-5.31457974444754	1.87657948562135e-07	4.13497119186389e-07	5.66466023836017
USP17L1	0.821060678770946	8.70405432541899	5.31378990707556	1.88414131853159e-07	4.15095558404332e-07	5.66076190866344
SOX30	0.455974635754187	5.48084495083799	5.31302493280254	1.89149330439805e-07	4.16647251869853e-07	5.6569867655915
IFNL1	0.344336577653636	7.88728816592179	5.31193438242226	1.90202248796414e-07	4.18898179412244e-07	5.65160570971707
WDR45B	-0.289254324022345	13.3003923687151	-5.31128080136811	1.90836000550928e-07	4.20225357610023e-07	5.6483812252975
SPATC1	0.397482216201116	7.92142178407821	5.31122417064819	1.90891009513266e-07	4.20277905428619e-07	5.64810184994237
SMIM11A	0.341697215083796	12.3686398505587	5.31010025400335	1.91985929204031e-07	4.22619596848156e-07	5.64255777805204
SLC16A12	-0.456058157541899	3.86490103072626	-5.30971989337475	1.92357855217414e-07	4.23346587542336e-07	5.64068175692658
FKBPL	-0.748868136312844	8.76017771564246	-5.30969836252939	1.92378929510123e-07	4.23346587542336e-07	5.64057556556235
SELENOW	-0.311166966480451	13.5463798826816	-5.30944963235189	1.92622548003235e-07	4.23813576187128e-07	5.63934884075024
TIGD5	-0.520371505586581	12.1173516103352	-5.30841538893052	1.93638751557955e-07	4.2597999894409e-07	5.63424853069223
KCTD9	-0.383175131284911	10.7373980935754	-5.30725812097486	1.94782002653976e-07	4.2842515791569e-07	5.62854253948109
WIZ	0.275391446927371	12.359975575419	5.30712579960332	1.94913137942138e-07	4.28643722847328e-07	5.62789018739446
KDELR1	0.353262405027932	12.9971133896648	5.30537628962352	1.96655042591881e-07	4.32403966878743e-07	5.61926630852894
OSBPL9	0.305828206145256	9.4991160226257	5.30453833320551	1.97494698413975e-07	4.34179449396901e-07	5.61513662182634
RHOJ	-0.546335887150832	10.8450572195531	-5.30344174145825	1.98598771664488e-07	4.36535563583743e-07	5.60973314956041
PHLDB1	0.540130331843566	9.03350233575419	5.30326283086665	1.98779470338695e-07	4.36861591653152e-07	5.60885165558775
PARD6A	-0.329202213966488	9.15401648798883	-5.30311569230829	1.98928199008552e-07	4.37117263869304e-07	5.60812672174469
GOT2	0.283307726256986	14.2649527346369	5.30299140591006	1.99053912694503e-07	4.37322288814656e-07	5.60751439112585
GREM1	0.620953572625709	14.0037429175978	5.30248331654912	1.99568639241693e-07	4.3838177078421e-07	5.60501127885298
OR2AG2	0.31883167597766	7.35084156256983	5.30200458361438	2.00054807703658e-07	4.39378186060085e-07	5.60265297927505
TMEM88B	0.206947885474861	16.5359112835196	5.30071765809297	2.01367426292344e-07	4.4218910502667e-07	5.59631432256794
DPEP3	-0.581471048603346	9.03863768687151	-5.30017118192899	2.01927337427225e-07	4.43346484094204e-07	5.5936230926255
ARMC6	0.350414684357553	11.6904709427374	5.29916650967148	2.02960654091978e-07	4.4554271454647e-07	5.58867600464725
CEP44	-0.435969983240227	7.99090587932961	-5.29835515692717	2.0379888325716e-07	4.47310040772954e-07	5.58468142321052
NKIRAS2	0.181798871508393	12.2948876145251	5.29717818882194	2.0502081338614e-07	4.49918825147596e-07	5.57888771586235
DYNC1I2	-0.266216153631291	13.3723243924581	-5.29693133784383	2.05277994944878e-07	4.50409961591248e-07	5.57767271444622
CCDC85B	0.340951905027936	12.596354650838	5.2957367692221	2.06526985543727e-07	4.53076758726557e-07	5.57179372772799
MCTP2	0.434453868715083	11.0004324594972	5.29397212624195	2.08385525192269e-07	4.57079693911652e-07	5.5631112353339
WBP1L	-0.312231220670393	11.8999175796089	-5.29358793626933	2.08792304077886e-07	4.57897505481389e-07	5.56122125113074
TMEM255A	-0.902246456983236	6.87810122681564	-5.29252561537522	2.0992110059254e-07	4.6029823389596e-07	5.55599588053595
PMPCA	0.439725798882678	11.6977629748603	5.29193422749201	2.10552058753392e-07	4.61606739369338e-07	5.55308733587474
IL15RA	0.518379935754187	10.6717772946927	5.28896170225645	2.1375145373402e-07	4.68544853262973e-07	5.53847217167014
SH2B3	0.540862707262564	11.1151386603352	5.28833711944061	2.14429678595264e-07	4.69955186448675e-07	5.53540214748637
OAZ3	-0.40491238994414	8.86812827932961	-5.28817403940873	2.14607108202382e-07	4.70267671010547e-07	5.53460060809459
PCDHB2	0.470669796089386	11.2216444120112	5.2879828497909	2.14815302201087e-07	4.70647457038719e-07	5.53366093685103
MALT1	-0.377153556983245	10.1506701879888	-5.2870676455629	2.1581462213014e-07	4.72760147893523e-07	5.52916323401087
SLFN14	0.544269975977643	6.55312993044693	5.28563286577599	2.17390356954796e-07	4.76134633460155e-07	5.52211345717913
DHFR	0.546583653631291	10.5054667569832	5.28445100638378	2.18696704082163e-07	4.78918098812839e-07	5.51630763264932
ZNF665	-0.672361102793296	4.94045781452514	-5.2834667257205	2.19790471671232e-07	4.81235214137855e-07	5.51147325197756
BRWD1	-0.372952187150837	10.1804853114525	-5.28268634735865	2.20661426367685e-07	4.83063803926921e-07	5.50764090329726
GSPT2	0.306313340782133	12.3767714441341	5.28236402577616	2.21022135308731e-07	4.83774970617359e-07	5.50605816039368
PKIG	-0.53800030446928	12.2778892751397	-5.28215439160654	2.2125704315151e-07	4.84210596867739e-07	5.50502880738745
PSMG4	0.405023874860331	8.04844139944134	5.28116106228308	2.22373426541735e-07	4.86574836671667e-07	5.50015180268455
RNF31	0.319018446927387	12.227289226257	5.27773356619661	2.26267643661234e-07	4.95015496686883e-07	5.48332966402227
FGF8	0.347695160893862	7.21590523519553	5.27698942383152	2.27121816014457e-07	4.96803661095654e-07	5.47967865172402
TRIM65	0.56110252513967	12.2111821005587	5.27677129923922	2.27372785197058e-07	4.97272020007958e-07	5.47860854280399
RBM12B	0.297204033519545	10.3137654608939	5.27662211335123	2.27544590001087e-07	4.97567119992653e-07	5.47787666572045
GHR	-0.635551737988823	9.63865596117318	-5.27618435298295	2.28049449042661e-07	4.98590289271171e-07	5.47572920041095
ASS1	0.457455581005583	13.278484424581	5.27470503785387	2.29763563742537e-07	5.0225652505132e-07	5.46847344175234
ARNT	-0.205253712290505	11.5513543812849	-5.27249860013182	2.32343459140888e-07	5.07813838297237e-07	5.45765452401386
DTHD1	-0.776975130726257	5.18165884022346	-5.27049687545616	2.34708290209164e-07	5.12899379446553e-07	5.44784273937637
ADAM23	0.788611199441329	10.9131175555866	5.26974965386692	2.35597027017049e-07	5.14758141607523e-07	5.44418092740007
AGGF1	-0.349172622905035	11.4031500125698	-5.26873988336738	2.36803225100993e-07	5.17309813746609e-07	5.43923318283959
USP17L7	0.741547657541904	8.87908430977654	5.26816207095575	2.37496130283979e-07	5.18739524449987e-07	5.43640234240585
PLXDC1	-0.486572941340794	13.8417121606145	-5.26769911870008	2.38052715570982e-07	5.19871070385956e-07	5.434134421178
PPA1	-0.325038368715088	14.2526932402235	-5.26754373873946	2.38239804913329e-07	5.20195457524346e-07	5.4333732805127
BTRC	-0.292742549720668	8.98785484916201	-5.26714836443136	2.38716509289437e-07	5.21152010411207e-07	5.43143659588204
HOXC6	0.599912351396647	9.54109325726257	5.26687136205576	2.39051043281176e-07	5.21797925919798e-07	5.43007981348953
JUNB	-0.320409513966466	15.2317407486034	-5.26633437670065	2.39700852929489e-07	5.23131701347326e-07	5.42744978541123
EPRS	0.255832377094972	13.9382552946927	5.26617736262355	2.39891180292793e-07	5.23462417023116e-07	5.4266808107844
EYA4	0.574287754189948	6.00959463351955	5.26590382810592	2.4022310017547e-07	5.24101942403846e-07	5.42534122558136
KCNJ14	0.487416170391063	9.12709896787709	5.26568976467972	2.40483165702565e-07	5.24584519558748e-07	5.42429293075373
STAT5B	-0.422352756983228	11.5444440321229	-5.26532374701469	2.4092847324105e-07	5.2547095812425e-07	5.42250058201699
DNAJC11	0.308372388268147	11.5057803393855	5.2645769620298	2.41839515546328e-07	5.27372725077916e-07	5.41884398829357
RGAG1	-0.538326867597767	4.32075734832402	-5.2640393102305	2.42497493509975e-07	5.28643099547648e-07	5.41621167954987
DCLRE1A	0.536192203351957	10.2947362251397	5.26403691489852	2.4250042879798e-07	5.28643099547648e-07	5.41619995267368
KRTAP15-1	0.48279013128492	4.76353184608939	5.2631993551767	2.43528907190473e-07	5.3079939809857e-07	5.41209977467778
B9D1	0.363117424581006	9.9860732877095	5.26270724001627	2.44135170352858e-07	5.32034881902692e-07	5.40969094193021
C11orf95	0.456721857541901	11.8131304203911	5.26232229276284	2.44610427920127e-07	5.32984517092556e-07	5.40780681522281
DHRSX	0.436739388268169	11.5468918310056	5.26137369149135	2.45785409186415e-07	5.35458235641182e-07	5.40316438475034
ATP8A2	0.674554331843579	9.67047945921788	5.25944419582838	2.48192289316443e-07	5.40614487818575e-07	5.39372369616266
OR4F3	0.438493159776543	7.31280025810056	5.25660512438675	2.51775405253795e-07	5.48330748627294e-07	5.37983800913364
SC5D	-0.343983206703909	10.9604042011173	-5.25289923225684	2.56528078958751e-07	5.58591237287298e-07	5.36172244091189
CTAG2	1.1811049849162	7.02688631648045	5.25233942335304	2.57253537342733e-07	5.60080547418981e-07	5.3589868712854
ADGRE1	0.293571402234628	10.9287651005587	5.25124383214385	2.58679080462265e-07	5.63093323400195e-07	5.35363386436922
OR56A5	0.370455727932956	7.80255540363128	5.25095500481759	2.59056166364338e-07	5.6382321111619e-07	5.35222282724304
TMEM40	-0.622782326815642	11.3037067053073	-5.24910933206608	2.61478451449535e-07	5.69003422651189e-07	5.34320754902779
KIR3DL2	-0.480083164804469	12.9865437472067	-5.24576369316627	2.65925431155063e-07	5.78516559079484e-07	5.32687254532693
LCE2B	1.17774936759777	6.28633423184358	5.24575592651429	2.65935839333781e-07	5.78516559079484e-07	5.32683463522674
ADD2	0.490612349162006	10.6042030405028	5.24536737537873	2.66457045746685e-07	5.79556959269144e-07	5.32493812498818
BBX	0.33721068435754	13.2186193449721	5.24469077481849	2.67367010184279e-07	5.81442455346763e-07	5.32163593905188
STAG2	0.279842977653635	12.8023554860335	5.24242477506438	2.70436570282548e-07	5.88023055010104e-07	5.31057926598831
EZH2	0.540428706145262	11.110514303352	5.24161450750747	2.71542445561943e-07	5.90332489191695e-07	5.30662665830264
NKTR	-0.435786058659218	11.1738907444134	-5.24031782097935	2.7332132984078e-07	5.94104063284711e-07	5.30030231640074
TRIM23	-0.425511824580999	9.17082843687151	-5.23975264300985	2.74100211846199e-07	5.95701120736448e-07	5.29754618863368
TIGD3	0.403103395530717	6.52897554301676	5.23789241891907	2.7667905219472e-07	6.0120887766756e-07	5.28847648494347
IVNS1ABP	0.313860807262566	12.6609233282123	5.23728076591534	2.77532119315416e-07	6.02965451302886e-07	5.28549491514089
TRIM37	0.569124921787715	9.50285201005587	5.23550722859352	2.80020102098536e-07	6.08272900469678e-07	5.27685130257444
ZNF14	-0.395266363128504	11.4630610949721	-5.23523395139384	2.80405383417485e-07	6.09011788803402e-07	5.27551966672815
CYP4F12	-0.871812039106137	11.421455575419	-5.23494277006452	2.8081647266261e-07	6.09806482476545e-07	5.27410085261197
TMEM267	0.409389693854747	10.4564893681564	5.2317577952729	2.85351345213922e-07	6.19554473421828e-07	5.2585861253989
SLC5A8	-0.47561517318436	3.8425048877095	-5.23086960043853	2.86628597922427e-07	6.22227525798781e-07	5.25426097488302
UCP1	0.514988574860336	6.26146885949721	5.22879025655606	2.89640480423875e-07	6.28664732642716e-07	5.24413787566521
MBD1	-0.357468553072636	12.5856645446927	-5.22751678605355	2.91500202646173e-07	6.32599506997017e-07	5.23793980571021
NR4A1	-0.823152945810051	10.6280777405028	-5.22543678309541	2.94562677934395e-07	6.3914275221848e-07	5.22781907496696
L2HGDH	0.30161110055867	15.339960698324	5.2251202956591	2.95031381762083e-07	6.4005682725041e-07	5.22627943616752
ZCCHC14	0.299234329050288	9.6585180924581	5.22497237442021	2.95250694445198e-07	6.4042965292453e-07	5.22555986073518
ST13	0.205938114525139	14.528424722067	5.22176367948165	3.00047098258363e-07	6.50728952731976e-07	5.20995519937708
FZD7	0.560531307262568	11.0309121424581	5.22169578159449	3.00149404838339e-07	6.50846226721604e-07	5.20962508448157
RAD18	0.354393664245803	9.43464287402235	5.22131321036434	3.00726484634798e-07	6.51992799431549e-07	5.20776511820089
WSCD1	-0.713582267597773	5.40182935055866	-5.21952242233954	3.03442087460358e-07	6.57774703323706e-07	5.19906030878041
VEGFA	0.793160472067036	8.96303178407821	5.21915955635745	3.03995237641397e-07	6.5886793073129e-07	5.19729677270202
KMT5C	0.610845164804461	10.1772472192737	5.21872181969627	3.04663821260754e-07	6.60210952961717e-07	5.1951695038212
DOK1	0.435121365921791	10.6930370097765	5.21863771316062	3.04792445811856e-07	6.60383632592354e-07	5.19476078884658
IFI27L1	-0.481498966480441	15.0988682960894	-5.21724512734939	3.06929802847632e-07	6.64907811787758e-07	5.18799435316948
ALX1	0.364669930167594	10.0163143701117	5.216493718424	3.08089102657899e-07	6.67312094906211e-07	5.18434397678758
TOMM34	0.530991060335197	8.64029913854749	5.21643283665848	3.08183218862542e-07	6.67312952282254e-07	5.18404823038417
PRRC2C	0.253052810055852	12.4705273547486	5.21642948326498	3.08188403632949e-07	6.67312952282254e-07	5.18403194063292
TLL1	-0.861286967597774	7.25849718882682	-5.21617027606024	3.08589426765182e-07	6.68074077453772e-07	5.18277281922149
ZMYND11	-0.279383508379887	12.7638070977654	-5.21417877085279	3.11687433591793e-07	6.74672798987432e-07	5.1731007045
PCOLCE2	-0.838365763687145	9.38785422541899	-5.2117554804092	3.15497813890538e-07	6.82811146854678e-07	5.16133582718379
NEDD9	0.567856673184361	9.66999107346369	5.20955508530386	3.18996806023963e-07	6.90273075767696e-07	5.15065716194653
FAM118A	0.358765880446942	10.4865282050279	5.20842205871578	3.20813149129318e-07	6.9409213313308e-07	5.14516002022505
GALR2	0.39346238379888	8.67986432039106	5.20819515947169	3.21178091975806e-07	6.94770306688285e-07	5.14405928940345
ELOVL3	0.404412952513965	9.4316719650838	5.2077879154224	3.21834109551885e-07	6.96077812837497e-07	5.14208377551168
KIAA0368	-0.470371986033522	8.61548539189944	-5.20736164805199	3.22522162616415e-07	6.97454176657996e-07	5.14001612305222
PLEKHA3	0.454318837988829	10.6867720642458	5.20648235791558	3.23945963131539e-07	7.00420898333117e-07	5.13575149821278
ANP32C	0.572339133519565	11.7463979304469	5.20499925627681	3.26361309821375e-07	7.05530201014039e-07	5.12855974456053
DKKL1	0.271424365921781	8.56612573603352	5.20439392234627	3.27352152204834e-07	7.07558856615735e-07	5.12562490766653
